time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.740415676152,-0.292140756215,14.1077340777,6.12913174672,0.114434717273,0.0,-1.33842873272,-0.890034268513,4.13152244751,-0.157618848035,0.020113505463,0.0,472.2668858019116,474.22452321931297,474.40181856084905,474.8795934090342
1.9800000000000013,-0.823200831049,-0.348845606379,14.3589772811,6.11928577381,0.1156576331,0.0,-1.42116392542,-1.00104180511,4.24254965586,-0.181986803356,0.0209134028566,0.0,461.9311350683082,461.9941754967988,463.10675551852853,461.16069806248987
2.0400000000000014,-0.911002375076,-0.412453544108,14.6170225065,6.10852600888,0.117376915275,0.0,-1.50566968356,-1.12025860244,4.35817033651,-0.174490455887,0.04082979933,0.0,464.4953931859956,466.0549945453196,464.38566411910284,464.94380484546963
2.1000000000000014,-1.00397734171,-0.483526227305,14.8824393557,6.09790422135,0.119635206016,0.0,-1.5936936907,-1.24983467171,4.48815354784,-0.182656025482,0.0303395372456,0.0,472.3056477772241,471.4963794876171,470.47095295920104,469.80981140504286
2.1600000000000015,-1.10298566927,-0.563685070287,15.161306541,6.08649234253,0.121877231214,0.0,-1.70670273842,-1.42332886081,4.80557210186,-0.212843426716,0.0486312829734,0.0,525.6230711765762,526.8897080477097,528.285938615884,526.170204944132
2.2200000000000015,-1.20767333067,-0.65268730071,15.4497968478,6.07381168124,0.125035968471,0.0,-1.78315752864,-1.54449041662,4.81029554952,-0.20850802662,0.0596582630243,0.0,436.6751937369395,437.596057811295,437.04191294919207,437.3583333736922
2.2800000000000016,-1.31736425434,-0.749768999651,15.7412358998,6.06145789335,0.128572124425,0.0,-1.87351615719,-1.69268421052,4.90337369318,-0.20113492507,0.0574513138408,0.0,466.56210874220335,466.39199285644395,466.21123938161384,466.7475520244879
2.3400000000000016,-1.43248242996,-0.855868825804,16.0376435185,6.0491871455,0.132217777046,0.0,-1.96406261866,-1.84503848461,4.97597116805,-0.212291999518,0.0666692007968,0.0,462.3392326892197,463.06747683175627,462.0191423541885,461.0989642300553
2.4000000000000017,-1.55239249251,-0.970090847877,16.3330831528,6.03659304487,0.136610210425,0.0,-2.03331010586,-1.96333429496,4.87197302449,-0.2055121585,0.0838243864252,0.0,404.0681989697622,405.61673663926643,404.81643740009974,405.3780700732236
2.4600000000000017,-1.67712408927,-1.09264939786,16.6263794297,6.02411658078,0.141298723954,0.0,-2.12483714012,-2.1229807798,4.90375250807,-0.213294444221,0.0632613661096,0.0,452.6930336286044,451.0397116196313,451.3430904064872,450.6725105711243
